temp,atemp,humidity,windspeed,count,season_1.0,season_2.0,season_3.0,month_1.0,month_2.0,month_3.0,month_4.0,month_5.0,month_6.0,month_7.0,month_8.0,month_9.0,month_10.0,month_11.0,holiday_0.0,day_of_week_0.0,day_of_week_1.0,day_of_week_2.0,day_of_week_3.0,day_of_week_4.0,day_of_week_5.0,workingday_0.0,weather_1.0,weather_2.0
0.8037042177530821,0.7519372200572422,1.4809857376811186,0.4867315549492818,5255.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1
1.1616269840850972,1.0544792214822185,-0.5036830716471511,1.457019184094397,4334.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0
-1.3438323802390082,-1.4667041237259177,-0.970143260949719,0.5106300128009452,2210.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
0.44578145142106707,0.5502425524405913,-0.7954783207480535,0.49462943844926915,7384.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
-0.4490254644089706,-0.35738345183433773,0.7503064000366872,-1.1689438766647458,4381.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0
0.5352621430040708,0.5502425524405913,-0.6033468865262213,0.4308959506916731,8227.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0
-0.9859096139069932,-0.9624674546842904,-0.2743969113456203,0.3832654409616039,2132.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
0.3563007598380633,0.44939521863226584,-0.7954783207480535,-1.264422503936067,7767.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
-0.5385061559919744,-0.5590781194509886,-1.5843839628581124,2.866874591828755,4569.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
-0.8964289223239894,-0.861620120875965,1.7022303241357648,-0.739232451876135,2455.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
-0.8964289223239894,-0.7607727870676395,-0.14048479499180738,-1.1211597614209006,5146.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0
-0.9859096139069932,-0.9624674546842904,-0.705232439444657,-0.1500913042474239,5107.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0
-1.075390305489997,-1.063314788492616,-0.8866045133500663,0.6225060286678639,1317.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
-1.880716529737031,-1.8700934589592195,-0.21035077107247363,-0.046612389800264664,1501.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
-0.5385061559919744,-0.5590781194509886,2.351404014084492,0.9644063014144768,705.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
-0.2700640812429631,-0.15568878421768684,-1.0108960847975716,0.21606583921633032,5298.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
-0.5385061559919744,-0.5590781194509886,0.05746647503754388,2.524679908514071,1795.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
0.087858685089052,0.24770055101561494,-0.015305925648077761,-1.48736810672258,4333.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0
1.1616269840850972,1.155326555290544,1.0967228692374542,-0.508337763751709,6034.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0
-0.8069482307409857,-0.861620120875965,0.4347706922635742,0.7386573980015504,801.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1
0.6247428345870746,0.6510898862489167,-0.4024822052943053,0.43884503602958586,6118.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0
-1.7017551465710234,-1.6683987913425686,1.1121632499512828,-0.8644593469820918,1167.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
-1.3438323802390082,-1.4667041237259177,1.987514064265949,0.3432128032444886,1685.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
-0.9859096139069932,-1.063314788492616,-0.801298156555572,-0.02267553057015721,3926.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0
-1.075390305489997,-1.063314788492616,0.15226761798140062,-0.08351611448497019,2056.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
1.251107675668101,1.155326555290544,0.028360309402338642,-1.399787362951246,6043.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1
-0.4490254644089706,-0.35738345183433773,2.0340937105189294,-0.006726158056406592,5170.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
0.9826656009190897,0.9536318876738931,0.9540844924711669,-0.2535574182351014,4835.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
-0.6279868475749781,-0.5590781194509886,-0.4607015231623251,0.5585805340180479,4773.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
0.8931849093360859,0.8527845538655676,0.5465283076022096,0.23195120943267417,4338.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
1.1616269840850972,1.155326555290544,0.3049108025224399,-0.6355999319151995,7580.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
1.7879918251661235,1.6595632243321712,-1.2787203175051975,-0.572071251509305,6207.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0
1.1616269840850972,1.0544792214822185,-0.303503076980826,-1.4556229672088548,7713.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0
-1.075390305489997,-1.063314788492616,0.1389791093308576,0.08080338387700167,2252.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
0.6247428345870746,0.5502425524405913,1.6672973360954317,2.134521903522803,4073.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
-0.9859096139069932,-0.9624674546842904,-0.641193285769118,-0.2934564504384409,4098.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
0.087858685089052,0.24770055101561494,-1.165188106374115,0.4150489818537733,7907.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0
-0.18058338965995932,-0.0548414504093614,-0.30641648818338973,0.47889767374670117,4608.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
-0.8069482307409857,-0.861620120875965,-1.662983185948862,0.033070470471082004,4363.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
-0.7174675391579819,-0.5590781194509886,1.8972751695601613,-0.4206034144665991,3228.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1
-0.8964289223239894,-0.861620120875965,-0.716879097657304,-0.11819255921992232,4169.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
-0.8964289223239894,-0.7607727870676395,-0.5655004872833245,0.2717350375006814,4067.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0
-0.7174675391579819,-0.6599254532593141,1.1811489147333323,-0.12629525007161133,4097.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
-1.9701972213200347,-2.0717881265758704,-1.1418947899488199,1.4101823028521705,1406.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
-0.001622006493951776,0.1468532172072895,-0.984696343767322,-0.6199193690505569,7436.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0
0.3563007598380633,0.44939521863226584,-0.88572420205145,-0.9699095321893779,6312.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
0.8037042177530821,0.7519372200572422,0.5785548710375858,-0.22960775854551296,6770.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
-1.6122744549880197,-1.6683987913425686,-0.3937489582842225,-0.4606560521837144,2729.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
1.5195497504171123,1.5587158905238458,-0.4199486993144724,-0.10229438854409711,5823.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
1.0721462925020935,1.155326555290544,0.4562894128964189,-0.6035987832118475,6969.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1
0.9826656009190897,0.9536318876738931,1.5100988899139327,2.3653141879713777,1115.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1
0.5352621430040708,0.5502425524405913,0.9977507275215833,-0.07040844397607723,4073.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
-0.18058338965995932,-0.15568878421768684,1.2306349855912677,-0.8185953006604478,5892.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1
-1.522793763405016,-1.4667041237259177,1.1000135567108538,-1.4541765152874633,920.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
-0.8964289223239894,-0.7607727870676395,0.7037267537837066,-1.264422503936067,3649.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0
-1.075390305489997,-0.9624674546842904,-0.874077543838803,-0.6355999319151995,3922.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
0.8931849093360859,0.7519372200572422,0.7473929888341231,0.20811675387841755,4492.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
1.1616269840850972,1.155326555290544,0.5727280486324574,0.6141601290860295,5786.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1
-1.522793763405016,-1.4667041237259177,-0.9439435199194692,-0.420757019980375,1248.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
-0.7174675391579819,-0.6599254532593141,-0.07353223011370483,0.5662096078689268,5499.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1
-0.09110269807695555,0.046005883398964054,-2.5013748989168567,0.5345796724905336,5169.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0
-1.1648709970730007,-1.2650094561092668,0.4438812155444927,0.7637078972065342,1807.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
-1.433313071822012,-1.4667041237259177,-1.237960507059737,0.1285362972829217,3956.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
1.5195497504171123,1.6595632243321712,-0.3529961344363698,-0.15814279326118716,4390.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0
-1.6122744549880197,-1.4667041237259177,-1.0050762489900522,-1.5909878262240338,2743.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0
-0.4490254644089706,-0.35738345183433773,1.4547859966508707,-0.9938463914194848,4378.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
0.17733937667205577,0.24770055101561494,0.7939726350871037,-0.014931252583946088,4864.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
-1.7912358381540272,-1.8700934589592195,-0.7780118267278868,0.5187327036526338,2298.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
1.251107675668101,1.0544792214822185,-0.42286211051703604,0.39926601531327993,4991.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
1.251107675668101,1.2561738890988694,0.24377807345185695,-0.4763878168862824,7105.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0
1.4300690588341085,1.5587158905238458,0.013800239987127972,1.1712873275519071,4086.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0
0.7142235261700783,0.5502425524405913,1.5013656429038493,-0.5402365087792106,3907.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
-2.149158604486042,-2.475177461809172,-1.1826546003942815,2.795345624247023,1529.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0
0.44578145142106707,0.5502425524405913,-0.5917002283135743,-0.05467667927350927,8120.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
-0.5385061559919744,-0.5590781194509886,0.7211932478038752,1.7685439664917881,2633.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
0.087858685089052,0.1468532172072895,1.367453526550036,-1.0575798791770803,4575.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
-0.8069482307409857,-0.7607727870676395,-0.364635806051408,-0.4286549034803624,5986.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1
-1.1648709970730007,-1.2650094561092668,-0.20161752406239036,1.49781424846143,1107.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
1.5195497504171123,1.5587158905238458,-0.443235029142159,-0.508337763751709,4602.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
-0.2700640812429631,-0.2565361180260123,1.7750097114189933,0.5106300128009452,4036.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
0.5352621430040708,0.24770055101561494,2.365957096902094,-1.4396223928571787,2395.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1
-0.7174675391579819,-0.5590781194509886,0.8871249409954556,-1.3758889050995826,3570.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1
0.3563007598380633,0.3485478848239404,0.09531287428044119,0.20021887037843017,5202.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0
-1.2543516886560044,-1.063314788492616,0.43299609647112597,-1.3839403941133461,3620.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
0.8931849093360859,0.8527845538655676,0.44172934348120824,-0.30123912980309603,4785.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
1.3405883672511048,1.155326555290544,-1.322386552555614,-0.9699095321893779,5119.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0
-0.4490254644089706,-0.35738345183433773,1.7779161360239522,1.9197429938853858,795.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
-0.9859096139069932,-1.063314788492616,-0.33552964041620276,0.4946806402871942,3747.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1
0.26682006825505955,0.24770055101561494,1.3791001847626834,-0.9379083834860255,6871.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
-0.9859096139069932,-0.9624674546842904,0.23795823764433688,-0.7471687367545661,4128.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
1.7879918251661235,1.9621052257571476,-0.4199486993144724,-0.8346470768500492,4672.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0
0.7142235261700783,0.7519372200572422,-0.5538608156682848,-0.39692256442611873,4634.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
0.9826656009190897,0.9536318876738931,0.6222211060880022,-0.6595495916047883,4153.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1
0.6247428345870746,0.6510898862489167,-1.954086761886566,0.7973091033450537,5312.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
-0.35954477282596686,-0.35738345183433773,0.8667520223703321,1.8559583042898642,2566.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1
1.3405883672511048,1.4578685567155203,0.8609251999652057,-1.2803718764498175,3840.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0
-0.2700640812429631,-0.15568878421768684,-1.6571563635437345,-1.1610075917863145,6772.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
0.5352621430040708,0.5502425524405913,0.24377807345185695,-0.4685539356837018,8167.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0
-0.4490254644089706,-0.35738345183433773,-0.03277241966824333,-1.256575822274005,4308.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0
1.5195497504171123,1.5587158905238458,0.01962706239225536,-1.0176936474332228,3982.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
0.9826656009190897,0.8527845538655676,-0.23655051210272346,-0.8824311920938943,4548.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
-0.35954477282596686,-0.35738345183433773,-1.3893391174337166,0.7493585821279514,5918.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
0.7142235261700783,0.7519372200572422,-0.9730566721522828,1.4658643015960033,5020.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
0.8037042177530821,0.7519372200572422,0.7124600007937899,-0.6119190818747191,4844.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
1.1616269840850972,1.0544792214822185,0.3049108025224399,0.11275333074242833,4677.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
1.5195497504171123,1.357021222907195,-0.6499265327792013,0.12063841378293433,4590.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
0.6247428345870746,0.5502425524405913,1.1229226102677061,-0.556070677157629,5115.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
1.1616269840850972,1.155326555290544,0.8667520223703321,0.43899864154336177,4040.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1
-0.35954477282596686,-0.2565361180260123,1.9292947463979302,-0.6756013677943894,2765.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0
0.44578145142106707,0.5502425524405913,-0.909010531879136,0.8688892727647121,7525.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0
0.087858685089052,0.1468532172072895,0.045826803422505696,1.123605615983913,6639.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0
-0.4490254644089706,-0.4582307856426632,0.7233451198671597,1.2537990893686302,2077.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
1.0721462925020935,1.0544792214822185,-0.7226989334648225,-0.8745461090533885,6544.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0
0.26682006825505955,0.3485478848239404,1.2655679736316008,-0.7152827921865461,5424.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1
1.1616269840850972,1.155326555290544,0.14479894513837768,0.5424135536931142,3805.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0
0.8037042177530821,0.7519372200572422,1.1171027744601851,-1.5909366243861083,7572.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1
0.5352621430040708,0.5502425524405913,0.5805739977463166,1.7106602887171647,3348.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
0.17733937667205577,0.24770055101561494,0.4737559069165865,-1.033591818109048,4748.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
0.26682006825505955,0.3485478848239404,1.2160819027736653,-0.8904314792697323,6093.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
-0.8069482307409857,-0.6599254532593141,-0.4548816873548055,-0.5480191881438654,3910.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0
-1.6122744549880197,-1.567551457534243,-1.4728778650333694,-1.2380663578639861,1917.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
-0.4490254644089706,-0.4582307856426632,0.7503064000366872,1.9435390480611983,3456.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
-1.433313071822012,-1.4667041237259177,-0.874077543838803,-0.20582450482918177,5375.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
-1.433313071822012,-1.567551457534243,-1.0516558952430324,2.0470563638868016,1796.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0
0.8037042177530821,0.5502425524405913,1.8448756874996595,-0.8506476512017251,3544.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1
0.3563007598380633,0.44939521863226584,1.087989622227373,0.279799326973926,2843.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
0.087858685089052,0.1468532172072895,0.42426284946104165,-0.524338338103385,7290.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
0.6247428345870746,0.5502425524405913,0.4562894128964189,-0.22977416451877056,4839.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0
-0.5385061559919744,-0.5590781194509886,-1.8027151381101945,2.9066584198967624,1913.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
0.44578145142106707,0.44939521863226584,1.2364548213987887,0.017172299795256803,4191.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1
-1.6122744549880197,-1.567551457534243,-0.11807877646273757,-0.781307562191302,1985.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
1.6985111335831198,1.5587158905238458,-1.069122389263199,-0.3330738725331905,4302.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0
1.0721462925020935,1.0544792214822185,0.22922499063425458,-1.1371091339346513,4744.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1
0.5352621430040708,0.5502425524405913,-1.0254561542127825,1.2032372744173339,6998.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
-1.433313071822012,-1.4667041237259177,0.9890174805115,0.9405078435628134,1526.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
0.44578145142106707,0.5502425524405913,-0.1375713837892437,0.6539951589919621,3944.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
0.26682006825505955,0.3485478848239404,1.425679831015664,1.1075026379563857,4123.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
-0.2700640812429631,-0.15568878421768684,0.4504625904912915,0.23195120943267417,3071.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0
1.1616269840850972,1.0544792214822185,-1.4679383405244661,-0.3332914803443735,4792.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0
-1.7912358381540272,-1.769246125150894,0.12492906154103585,-0.5820172085263066,1098.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
